route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
5-111,1203-hh1203a7-Sunday-04,1,26,14,23520,69060,13,60.0,0.0,13,20.5,6.5,26.0,1371.3530080000000000000,5,Chagrin Blvd
65-111,1203-hh1203a7-Sunday-04,0,172,25,7200,96000,25,16.5,4.5,86,16.4,9.1,33.0,1506.9222875000000000000,HealthLine,BRT
65-111,1203-hh1203a7-Sunday-04,1,172,25,7200,96000,25,16.5,4.6,86,16.8,9.4,35.0,1456.8508499999999999421,HealthLine,BRT
7-111,1203-hh1203a7-Sunday-04,0,24,13,25500,68640,12,60.0,0.0,12,22.9,9.9,44.0,1216.8084465116279068394,7,Monticello - Euclid Hts
7-111,1203-hh1203a7-Sunday-04,1,24,13,25500,68640,12,60.0,0.0,12,21.6,9.7,44.0,1196.2068186046511628670,7,Monticello - Euclid Hts
76-111,1203-hh1203a7-Sunday-04,0,29,16,21300,73440,14,60.0,0.0,15,23.1,11.2,61.0,984.2125066666666665573,76,Broadway - Turney
76-111,1203-hh1203a7-Sunday-04,1,29,16,21300,73440,14,60.0,0.0,14,20.9,12.2,66.0,988.2927246153846153089,76,Broadway - Turney
8-111,1203-hh1203a7-Sunday-04,0,33,18,24000,82920,16,60.0,0.0,17,18.1,6.6,43.0,834.3895476190476189695,8,Cedar
8-111,1203-hh1203a7-Sunday-04,1,33,18,24000,82920,16,60.0,0.0,16,14.7,6.4,43.0,801.9467071428571427634,8,Cedar
90f-111,1203-hh1203a7-Sunday-04,0,30,17,18840,75900,16,60.0,0.0,16,32.0,27.2,71.0,2048.8110757142857141451,90F,Broadway - Libby
90f-111,1203-hh1203a7-Sunday-04,1,30,17,18840,75900,16,60.0,0.0,14,36.2,26.5,63.0,2260.0745145161290323004,90F,Broadway - Libby
9-111,1203-hh1203a7-Sunday-04,0,36,19,18600,85740,19,60.0,0.5,18,21.1,14.7,69.0,1141.3296249999999999228,9,Mayfield
9-111,1203-hh1203a7-Sunday-04,1,36,19,18600,85740,19,60.1,1.2,18,21.4,17.2,69.0,1334.0642499999999998842,9,Mayfield
94-111,1203-hh1203a7-Sunday-04,0,22,11,29400,68280,11,60.0,0.0,11,23.3,18.7,81.0,1231.2813762500000000000,94,East 260 - Richmond
94-111,1203-hh1203a7-Sunday-04,1,22,11,29400,68280,11,60.0,0.0,11,24.2,17.8,80.5,1182.2354180571428572366,94,East 260 - Richmond
135-111,1203-ht1203a1-Weekday-91,0,12,8,20460,67800,13,20.6,0.5,6,26.0,28.9,89.0,1732.8265943181818182713,135,Broadview - North Royalton
135-111,1203-ht1203a1-Weekday-91,1,12,8,20460,67800,13,22.2,4.8,6,24.5,28.4,98.0,1547.4921061855670104209,135,Broadview - North Royalton
16-111,1203-ht1203a1-Weekday-91,0,71,20,14640,86340,20,33.5,9.8,35,16.8,7.9,43.3,992.0735314189189190608,16,East 55
16-111,1203-ht1203a1-Weekday-91,1,71,20,14640,86340,20,32.5,8.7,36,18.1,6.2,36.8,911.1008135198135198900,16,East 55
20-111,1203-ht1203a1-Weekday-91,0,92,24,15000,99300,23,26.7,13.5,45,17.3,16.0,77.9,1100.4887205083766609433,20,West 25 - State
20-111,1203-ht1203a1-Weekday-91,1,92,24,15000,99300,23,30.0,16.6,59,18.4,15.3,73.2,1113.5916352422907490013,20,West 25 - State
2-111,1203-ht1203a1-Weekday-91,0,59,16,15840,70920,15,31.1,12.2,30,16.1,16.5,99.0,886.3721938775510203479,2,East 55th / East 79th
2-111,1203-ht1203a1-Weekday-91,1,59,16,15840,70920,15,30.3,12.0,29,17.0,15.6,98.5,845.6268179278642150695,2,East 55th / East 79th
21-111,1203-ht1203a1-Weekday-91,0,24,14,21000,67380,13,64.8,1.8,12,15.7,7.0,38.0,996.1116000000000000000,21,W 25 - Clark
21-111,1203-ht1203a1-Weekday-91,1,24,14,21000,67380,13,65.0,0.3,12,15.4,7.0,37.0,1030.0881777777777779236,21,W 25 - Clark
22-111,1203-ht1203a1-Weekday-91,0,127,25,11400,97200,24,22.2,10.6,63,14.2,10.1,58.3,932.7752196013289038169,22,Lorain Ave
22-111,1203-ht1203a1-Weekday-91,1,127,25,11400,97200,24,21.9,10.4,64,13.7,10.0,54.6,984.9670984265734265023,22,Lorain Ave
239-111,1203-ht1203a1-Weekday-91,0,11,6,22140,67620,13,24.0,4.1,6,35.2,20.4,21.0,5383.1531050000000000000,239,Euclid Park-N-Ride
239-111,1203-ht1203a1-Weekday-91,1,11,6,22140,67620,13,30.0,5.7,5,28.1,19.7,31.0,3474.3930766666666665573,239,Euclid Park-N-Ride
246-111,1203-ht1203a1-Weekday-91,0,22,10,21120,69120,13,16.0,4.1,11,33.1,21.6,18.0,6700.9792999999999999807,246,Westlake Park-N-Ride
246-111,1203-ht1203a1-Weekday-91,1,22,10,21120,69120,13,18.0,7.0,11,27.4,19.7,17.0,6514.0974000000000000000,246,Westlake Park-N-Ride
25-111,1203-ht1203a1-Weekday-91,0,48,16,16260,69720,15,36.4,13.0,24,20.4,7.2,40.0,977.6202205128205128121,25,Madison
25-111,1203-ht1203a1-Weekday-91,1,48,16,16260,69720,15,37.8,13.3,24,20.7,7.2,41.0,952.1379975000000000000,25,Madison
